Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,20_02_2022-01_28_03,-30.0,45,45,13.591987484873641,48.8507745800868,48.641025641025635,49.205128205128204,46.61538461538461,47.282051282051285,46.61538461538461,47.282051282051285,48.641025641025635,49.205128205128204,38.64102564102564,40.38461538461539
Parkinson Database,20_02_2022-01_28_38,-25.0,45,45,5.147303312795256,47.99772892242509,47.76923076923077,47.58974358974359,43.58974358974359,44.12820512820513,43.58974358974359,44.12820512820513,47.76923076923077,47.58974358974359,35.69230769230769,37.10256410256411
Parkinson Database,20_02_2022-01_29_14,-20.0,45,45,0.896140886075916,46.39287180714121,44.205128205128204,43.61538461538461,38.46153846153846,39.0,38.46153846153846,39.0,44.205128205128204,43.61538461538461,28.46153846153846,31.461538461538463
Parkinson Database,20_02_2022-01_29_52,-15.0,45,45,0.02414117719328692,43.63966247308949,40.743589743589745,42.230769230769226,32.48717948717948,34.333333333333336,32.48717948717948,34.333333333333336,40.743589743589745,42.230769230769226,21.846153846153847,25.64102564102564
Parkinson Database,20_02_2022-01_30_32,-10.0,45,45,1.7735161987369592e-05,38.8840797722805,34.1025641025641,35.794871794871796,24.64102564102564,27.66666666666666,24.64102564102564,27.66666666666666,34.1025641025641,35.794871794871796,14.948717948717949,20.23076923076923
Parkinson Database,20_02_2022-01_31_11,-5.0,45,45,1.1254097796126323e-09,30.874828616997462,25.384615384615383,27.589743589743588,17.205128205128204,21.410256410256412,17.205128205128204,21.410256410256412,25.384615384615383,27.589743589743588,12.2051282051282,16.871794871794876
Parkinson Database,20_02_2022-01_31_59,0.0,45,45,0.0,20.54162038764819,16.692307692307693,21.07692307692308,12.17948717948718,18.102564102564102,12.17948717948718,18.102564102564102,16.692307692307693,21.07692307692308,10.743589743589743,17.28205128205128
Parkinson Database,20_02_2022-01_32_59,5.0,45,45,0.0,9.998712924440436,7.4871794871794854,14.12820512820513,6.871794871794867,13.820512820512821,6.871794871794867,13.820512820512821,7.4871794871794854,14.12820512820513,6.743589743589739,13.743589743589746
Parkinson Database,20_02_2022-01_34_06,10.0,45,45,0.0,2.8263815290216456,5.282051282051281,12.743589743589745,5.230769230769228,12.538461538461544,5.230769230769228,12.538461538461544,5.282051282051281,12.743589743589745,5.230769230769228,12.743589743589745
Parkinson Database,20_02_2022-01_34_56,15.0,45,45,0.0,0.270172876213153,3.0000000000000027,11.923076923076925,3.717948717948716,11.923076923076925,3.717948717948716,11.923076923076925,3.0000000000000027,11.923076923076925,3.871794871794876,11.615384615384617
