Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_02_2022-22_52_07,-30.0,30,5.477225575051661,35.193097692477785,49.489524895675764,47.31578947368421,47.58771929824561,45.10526315789474,45.535087719298254,47.23684210526316,47.631578947368425,47.31578947368421,47.58771929824561,45.30701754385965,45.73684210526315
Wisconsin Breast Cancer Database,19_02_2022-22_53_19,-25.0,30,5.477225575051661,25.786269276907703,49.108722709060984,45.51754385964912,45.51754385964912,43.28947368421052,43.60526315789473,47.122807017543856,47.280701754385966,45.51754385964912,45.51754385964912,43.65789473684211,44.04385964912281
Wisconsin Breast Cancer Database,19_02_2022-22_54_38,-20.0,30,5.477225575051661,13.772513893810693,48.40949704229497,42.280701754385966,42.57017543859649,38.359649122807014,38.8421052631579,44.64035087719298,44.8421052631579,42.280701754385966,42.57017543859649,38.991228070175445,39.45614035087719
Wisconsin Breast Cancer Database,19_02_2022-22_56_01,-15.0,30,5.477225575051661,4.817684404284482,47.198968730320466,36.44736842105263,36.78947368421053,30.824561403508778,31.46491228070175,41.03508771929825,41.30701754385965,36.44736842105263,36.78947368421053,32.50877192982456,33.184210526315795
Wisconsin Breast Cancer Database,19_02_2022-22_57_26,-10.0,30,5.477225575051661,0.6744041944755425,44.94241638211536,27.473684210526315,28.12280701754386,20.666666666666668,21.736842105263154,35.6140350877193,36.1578947368421,27.473684210526315,28.12280701754386,24.192982456140356,25.40350877192983
Wisconsin Breast Cancer Database,19_02_2022-22_58_49,-5.0,30,5.477225575051661,0.015463320163379278,41.03490225925739,16.07017543859649,17.166666666666664,10.622807017543856,12.175438596491228,25.745614035087716,26.57894736842106,16.07017543859649,17.166666666666664,13.438596491228072,15.324561403508774
Wisconsin Breast Cancer Database,19_02_2022-23_00_14,0.0,30,5.477225575051661,4.283530385061799e-05,34.67680907238057,8.491228070175438,10.026315789473683,5.9473684210526345,7.780701754385966,16.701754385964918,17.850877192982463,8.491228070175438,10.026315789473683,8.333333333333337,10.078947368421055
Wisconsin Breast Cancer Database,19_02_2022-23_01_45,5.0,30,5.477225575051661,4.98380576574002e-13,24.484396390094997,3.964912280701749,6.166666666666664,3.4035087719298196,5.622807017543863,9.736842105263154,11.5,3.964912280701749,6.166666666666664,5.210526315789476,7.219298245614036
Wisconsin Breast Cancer Database,19_02_2022-23_03_28,10.0,30,5.477225575051661,0.0,12.67026915618015,2.4385964912280733,5.0701754385964914,2.429824561403504,4.956140350877192,5.719298245614035,7.403508771929824,2.4385964912280733,5.0701754385964914,4.096491228070176,6.0438596491228065
Wisconsin Breast Cancer Database,19_02_2022-23_05_24,15.0,30,5.477225575051661,0.0,3.668264564142206,1.1666666666666714,4.46491228070175,1.3859649122807016,4.350877192982461,3.017543859649119,5.5789473684210495,1.1666666666666714,4.46491228070175,2.885964912280703,5.166666666666664
