Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,19_02_2022-23_06_01,-30.0,30,5.477225575051661,36.01295791841973,49.50945946827971,46.95,48.23333333333333,46.78333333333333,48.4,48.133333333333326,49.583333333333336,46.95,48.23333333333333,46.550000000000004,47.93333333333333
Heart Diseases Database,19_02_2022-23_06_36,-25.0,30,5.477225575051661,26.98104680442918,49.12514520722697,48.266666666666666,47.916666666666664,46.01666666666666,46.46666666666667,48.1,48.150000000000006,48.266666666666666,47.916666666666664,45.93333333333334,46.916666666666664
Heart Diseases Database,19_02_2022-23_07_14,-20.0,30,5.477225575051661,15.003912278156742,48.45192046114804,46.35,47.71666666666666,42.53333333333333,44.833333333333336,46.95,48.416666666666664,46.35,47.71666666666666,43.05,44.65
Heart Diseases Database,19_02_2022-23_07_58,-15.0,30,5.477225575051661,4.302603037338377,47.213998570589006,42.2,43.78333333333333,37.916666666666664,40.5,44.166666666666664,45.65,42.2,43.78333333333333,37.31666666666666,40.300000000000004
Heart Diseases Database,19_02_2022-23_08_42,-10.0,30,5.477225575051661,0.41115337081426945,45.076984246954254,36.199999999999996,39.349999999999994,27.683333333333337,31.666666666666664,38.516666666666666,40.233333333333334,36.199999999999996,39.349999999999994,28.71666666666667,33.03333333333334
Heart Diseases Database,19_02_2022-23_09_29,-5.0,30,5.477225575051661,0.02646416861507665,41.394362818020866,29.066666666666663,34.88333333333333,20.733333333333338,26.016666666666666,33.03333333333334,36.083333333333336,29.066666666666663,34.88333333333333,22.016666666666662,28.633333333333333
Heart Diseases Database,19_02_2022-23_10_21,0.0,30,5.477225575051661,1.7700899996660657e-06,35.26720181945635,20.599999999999994,28.016666666666666,14.349999999999996,21.566666666666666,26.13333333333333,30.283333333333328,20.599999999999994,28.016666666666666,16.249999999999996,21.666666666666668
Heart Diseases Database,19_02_2022-23_11_20,5.0,30,5.477225575051661,5.514107688971611e-16,26.14215676553427,12.883333333333336,23.516666666666662,10.616666666666664,20.05,19.18333333333333,25.416666666666664,12.883333333333336,23.516666666666662,12.46666666666667,19.766666666666666
Heart Diseases Database,19_02_2022-23_12_25,10.0,30,5.477225575051661,0.0,13.84723234155319,7.499999999999996,19.899999999999995,7.366666666666665,18.866666666666664,12.4,21.333333333333336,7.499999999999996,19.899999999999995,9.799999999999997,18.366666666666664
Heart Diseases Database,19_02_2022-23_13_34,15.0,30,5.477225575051661,0.0,3.725205188786508,3.966666666666663,19.499999999999996,6.066666666666665,19.033333333333335,9.266666666666667,19.733333333333334,3.966666666666663,19.499999999999996,8.533333333333337,18.700000000000006
