Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,20_02_2022-00_46_05,-30.0,45,6.708203932499369,32.252822688448035,49.56755631657032,49.650000000000006,49.33333333333333,48.016666666666666,48.199999999999996,49.95,49.93333333333333,49.650000000000006,49.33333333333333,48.699999999999996,48.916666666666664
Heart Diseases Database,20_02_2022-00_46_40,-25.0,45,6.708203932499369,22.18274945745151,49.23803094309148,47.916666666666664,48.66666666666667,46.63333333333334,46.483333333333334,49.53333333333333,48.31666666666666,47.916666666666664,48.66666666666667,45.099999999999994,45.81666666666667
Heart Diseases Database,20_02_2022-00_47_20,-20.0,45,6.708203932499369,10.181858253250079,48.606987756114485,46.51666666666666,48.199999999999996,40.78333333333334,42.233333333333334,45.9,46.45,46.51666666666666,48.199999999999996,41.666666666666664,42.95
Heart Diseases Database,20_02_2022-00_48_05,-15.0,45,6.708203932499369,2.44743207885245,47.58900733718746,42.06666666666666,44.18333333333333,35.81666666666666,38.46666666666667,44.13333333333333,45.21666666666667,42.06666666666666,44.18333333333333,36.1,38.55
Heart Diseases Database,20_02_2022-00_48_54,-10.0,45,6.708203932499369,0.10217300823801244,45.67863744583081,37.56666666666667,41.53333333333333,28.71666666666667,33.95,40.166666666666664,43.333333333333336,37.56666666666667,41.53333333333333,29.066666666666663,33.766666666666666
Heart Diseases Database,20_02_2022-00_49_44,-5.0,45,6.708203932499369,0.0005477957203641462,42.413125766636504,29.15,35.050000000000004,20.333333333333336,25.23333333333333,33.86666666666667,36.76666666666667,29.15,35.050000000000004,22.083333333333332,26.349999999999994
Heart Diseases Database,20_02_2022-00_50_39,0.0,45,6.708203932499369,2.2346293020632701e-07,36.942156943068234,20.733333333333338,28.78333333333334,14.600000000000001,21.983333333333334,26.53333333333333,30.41666666666667,20.733333333333338,28.78333333333334,16.849999999999998,21.633333333333336
Heart Diseases Database,20_02_2022-00_51_44,5.0,45,6.708203932499369,0.0,28.708445976875264,13.600000000000001,24.233333333333327,10.783333333333333,19.81666666666667,19.999999999999996,26.333333333333332,13.600000000000001,24.233333333333327,13.33333333333333,19.099999999999994
Heart Diseases Database,20_02_2022-00_52_55,10.0,45,6.708203932499369,0.0,17.21885529595278,7.366666666666665,21.766666666666666,8.266666666666666,19.466666666666665,14.466666666666672,22.599999999999998,7.366666666666665,21.766666666666666,10.683333333333334,18.81666666666667
Heart Diseases Database,20_02_2022-00_54_14,15.0,45,6.708203932499369,0.0,6.489245606663845,4.116666666666669,20.18333333333333,6.616666666666671,19.85,10.183333333333334,21.78333333333333,4.116666666666669,20.18333333333333,8.850000000000001,19.78333333333333
