Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,20_02_2022-01_19_14,-30.0,45,45,14.336078619487619,48.872898369871024,49.35000000000001,48.61666666666666,47.916666666666664,47.650000000000006,47.916666666666664,47.650000000000006,49.35000000000001,48.61666666666666,43.733333333333334,44.36666666666667
Heart Diseases Database,20_02_2022-01_19_51,-25.0,45,45,4.637063807339583,48.033094611777905,48.03333333333333,47.599999999999994,45.86666666666667,46.333333333333336,45.86666666666667,46.333333333333336,48.03333333333333,47.599999999999994,39.75,41.81666666666667
Heart Diseases Database,20_02_2022-01_20_32,-20.0,45,45,0.4171362961707969,46.449651863251006,46.8,48.35,42.18333333333333,43.46666666666666,42.18333333333333,43.46666666666666,46.8,48.35,30.100000000000005,33.28333333333333
Heart Diseases Database,20_02_2022-01_21_17,-15.0,45,45,0.009935081560970917,43.71623268850447,42.25,44.38333333333333,35.650000000000006,38.349999999999994,35.650000000000006,38.349999999999994,42.25,44.38333333333333,23.06666666666667,27.6
Heart Diseases Database,20_02_2022-01_22_08,-10.0,45,45,8.812150615165415e-07,39.40149601873033,36.81666666666666,39.96666666666666,29.633333333333333,33.08333333333333,29.633333333333333,33.08333333333333,36.81666666666666,39.96666666666666,19.08333333333333,23.5
Heart Diseases Database,20_02_2022-01_22_48,-5.0,45,45,1.024301014377708e-13,31.799724866078012,30.000000000000004,35.11666666666666,20.233333333333338,25.349999999999994,20.233333333333338,25.349999999999994,30.000000000000004,35.11666666666666,14.049999999999995,19.466666666666665
Heart Diseases Database,20_02_2022-01_23_36,0.0,45,45,0.0,22.074363616243826,20.883333333333333,30.366666666666664,14.033333333333331,21.816666666666663,14.033333333333331,21.816666666666663,20.883333333333333,30.366666666666664,11.533333333333328,19.38333333333333
Heart Diseases Database,20_02_2022-01_24_41,5.0,45,45,0.0,10.018588961397887,12.716666666666665,24.16666666666667,10.433333333333328,19.950000000000003,10.433333333333328,19.950000000000003,12.716666666666665,24.16666666666667,10.033333333333339,19.58333333333333
Heart Diseases Database,20_02_2022-01_26_00,10.0,45,45,0.0,2.1216568381415706,7.016666666666671,20.91666666666666,7.616666666666672,19.45,7.616666666666672,19.45,7.016666666666671,20.91666666666666,7.850000000000001,19.61666666666667
Heart Diseases Database,20_02_2022-01_27_26,15.0,45,45,0.0,0.12590368121616557,4.433333333333334,19.78333333333333,6.31666666666667,19.299999999999994,6.31666666666667,19.299999999999994,4.433333333333334,19.78333333333333,7.450000000000001,19.299999999999994
