Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,19_02_2022-23_35_08,-30.0,30,30,21.752439402128246,48.85832973729991,48.8,50.083333333333336,47.25,47.9,47.25,47.9,48.8,50.083333333333336,44.08333333333333,45.233333333333334
Heart Diseases Database,19_02_2022-23_35_41,-25.0,30,30,9.680920172489412,47.962645066216105,48.45,49.03333333333333,45.41666666666667,46.63333333333334,45.41666666666667,46.63333333333334,48.45,49.03333333333333,40.13333333333333,42.31666666666667
Heart Diseases Database,19_02_2022-23_36_12,-20.0,30,30,2.4738537612228653,46.40355026492581,46.916666666666664,47.43333333333334,43.266666666666666,44.71666666666667,43.266666666666666,44.71666666666667,46.916666666666664,47.43333333333334,34.483333333333334,38.6
Heart Diseases Database,19_02_2022-23_36_49,-15.0,30,30,0.13660413821996664,43.47899365399167,42.6,44.95,36.73333333333333,39.71666666666667,36.73333333333333,39.71666666666667,42.6,44.95,25.13333333333333,30.049999999999997
Heart Diseases Database,19_02_2022-23_37_24,-10.0,30,30,0.0033734910872866186,39.15794408221057,37.18333333333334,40.6,28.800000000000004,33.68333333333333,28.800000000000004,33.68333333333333,37.18333333333334,40.6,19.333333333333336,25.349999999999994
Heart Diseases Database,19_02_2022-23_38_02,-5.0,30,30,1.552900482519141e-06,31.20642293365097,30.800000000000004,35.88333333333333,20.599999999999994,26.916666666666668,20.599999999999994,26.916666666666668,30.800000000000004,35.88333333333333,14.216666666666667,21.03333333333334
Heart Diseases Database,19_02_2022-23_38_42,0.0,30,30,0.0,19.926876702383176,19.55,27.86666666666666,13.466666666666672,20.68333333333333,13.466666666666672,20.68333333333333,19.55,27.86666666666666,11.016666666666664,18.633333333333336
Heart Diseases Database,19_02_2022-23_39_37,5.0,30,30,0.0,8.078066806388506,13.516666666666666,24.350000000000005,10.383333333333333,20.083333333333332,10.383333333333333,20.083333333333332,13.516666666666666,24.350000000000005,9.466666666666669,19.133333333333336
Heart Diseases Database,19_02_2022-23_41_02,10.0,30,30,0.0,1.3898504113347974,6.71666666666667,20.96666666666667,7.266666666666666,19.48333333333333,7.266666666666666,19.48333333333333,6.71666666666667,20.96666666666667,7.566666666666666,19.41666666666667
Heart Diseases Database,19_02_2022-23_42_34,15.0,30,30,0.0,0.0805574306572806,3.816666666666668,19.716666666666672,5.483333333333329,19.18333333333333,5.483333333333329,19.18333333333333,3.816666666666668,19.716666666666672,6.166666666666664,19.366666666666667
