Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,18_03_2022-02_44_22,-30.0,60,7.745966692414834,26.655513696331102,49.57368145567615,46.78245614035088,46.92456140350877,44.63508771929825,44.82631578947368,47.835087719298244,47.96666666666667,46.78245614035088,46.92456140350877,44.46315789473684,44.68245614035088
Wisconsin Breast Cancer Database,18_03_2022-02_52_55,-29.0,60,7.745966692414834,24.353847474306942,49.52135983752611,46.710526315789465,46.756140350877196,44.698245614035095,44.89824561403509,48.231578947368426,48.39649122807017,46.710526315789465,46.756140350877196,44.50526315789474,44.8421052631579
Wisconsin Breast Cancer Database,18_03_2022-03_01_24,-28.0,60,7.745966692414834,22.181370412452704,49.46715680845177,46.14912280701754,46.199999999999996,43.94035087719298,44.131578947368425,47.95087719298245,48.040350877192985,46.14912280701754,46.199999999999996,43.53859649122806,43.824561403508774
Wisconsin Breast Cancer Database,18_03_2022-03_10_05,-27.0,60,7.745966692414834,19.58612896252839,49.39777157325857,46.131578947368425,46.07192982456141,42.782456140350874,43.02105263157895,47.21052631578947,47.26315789473684,46.131578947368425,46.07192982456141,42.31228070175439,42.701754385964904
Wisconsin Breast Cancer Database,18_03_2022-03_19_10,-26.0,60,7.745966692414834,17.234897999763934,49.327168480229126,45.33508771929825,45.54385964912281,41.87719298245614,42.215789473684204,46.835087719298244,47.00526315789474,45.33508771929825,45.54385964912281,41.74210526315789,42.07719298245613
Wisconsin Breast Cancer Database,18_03_2022-03_28_42,-25.0,60,7.745966692414834,14.786467433651834,49.24373179214424,44.52280701754386,44.68245614035088,41.25964912280702,41.60526315789473,46.968421052631584,47.14912280701754,44.52280701754386,44.68245614035088,40.98947368421053,41.37017543859649
Wisconsin Breast Cancer Database,18_03_2022-03_38_15,-24.0,60,7.745966692414834,12.47619403871255,49.15319324155526,44.12280701754386,44.38421052631579,39.92982456140351,40.335087719298244,46.31228070175438,46.496491228070184,44.12280701754386,44.38421052631579,39.9140350877193,40.368421052631575
Wisconsin Breast Cancer Database,18_03_2022-03_47_58,-23.0,60,7.745966692414834,10.257597764185968,49.04871955437232,43.56315789473684,43.691228070175434,39.03684210526316,39.392982456140345,46.17894736842105,46.32456140350877,43.56315789473684,43.691228070175434,39.17017543859649,39.71228070175439
Wisconsin Breast Cancer Database,18_03_2022-03_57_43,-22.0,60,7.745966692414834,8.424389065699742,48.93459706149659,42.54736842105263,42.63859649122808,37.391228070175444,37.80526315789474,45.128070175438594,45.24385964912281,42.54736842105263,42.63859649122808,37.56140350877193,38.04912280701755
Wisconsin Breast Cancer Database,18_03_2022-04_08_05,-21.0,60,7.745966692414834,6.600292041927014,48.80224617393801,41.907017543859645,42.03859649122808,36.421052631578945,36.78421052631579,45.07017543859649,45.194736842105264,41.907017543859645,42.03859649122808,36.92631578947368,37.468421052631584
Wisconsin Breast Cancer Database,18_03_2022-04_18_27,-20.0,60,7.745966692414834,5.004656479170238,48.65390050415993,40.60701754385965,40.87017543859649,35.001754385964915,35.349122807017544,44.3,44.40526315789474,40.60701754385965,40.87017543859649,35.71228070175438,36.22105263157894
Wisconsin Breast Cancer Database,18_03_2022-04_28_43,-19.0,60,7.745966692414834,3.6842306175363446,48.493028594703304,39.747368421052634,40.0140350877193,33.099999999999994,33.68245614035088,43.31228070175439,43.589473684210525,39.747368421052634,40.0140350877193,34.3561403508772,34.94912280701754
Wisconsin Breast Cancer Database,18_03_2022-04_39_05,-18.0,60,7.745966692414834,2.5199972184712673,48.308416837864634,38.1859649122807,38.4,31.517543859649123,32.01228070175438,42.589473684210525,42.736842105263165,38.1859649122807,38.4,33.035087719298254,33.67368421052631
Wisconsin Breast Cancer Database,18_03_2022-04_49_35,-17.0,60,7.745966692414834,1.7687522714305113,48.09925106403206,37.122807017543856,37.48245614035087,29.78771929824562,30.322807017543862,41.829824561403505,42.02105263157895,37.122807017543856,37.48245614035087,31.89649122807018,32.43157894736842
Wisconsin Breast Cancer Database,18_03_2022-05_00_21,-16.0,60,7.745966692414834,1.178448031561724,47.87236568519399,35.46491228070175,35.770175438596496,27.792982456140347,28.375438596491232,41.19649122807017,41.45263157894736,35.46491228070175,35.770175438596496,30.173684210526318,31.04385964912281
Wisconsin Breast Cancer Database,18_03_2022-05_11_25,-15.0,60,7.745966692414834,0.6650479577042631,47.59845062724828,34.103508771929825,34.36140350877193,26.140350877192986,26.759649122807016,40.329824561403505,40.5280701754386,34.103508771929825,34.36140350877193,28.949122807017545,29.652631578947364
Wisconsin Breast Cancer Database,18_03_2022-05_22_40,-14.0,60,7.745966692414834,0.3752677691631777,47.31441281111913,31.870175438596494,32.31228070175438,23.76666666666667,24.55263157894737,38.90350877192983,39.243859649122804,31.870175438596494,32.31228070175438,27.210526315789473,28.126315789473686
Wisconsin Breast Cancer Database,18_03_2022-05_33_50,-13.0,60,7.745966692414834,0.20037473653535748,46.99054850262957,30.42631578947368,30.766666666666666,21.98245614035088,22.901754385964914,37.88070175438597,38.34035087719299,30.42631578947368,30.766666666666666,25.694736842105257,26.8140350877193
Wisconsin Breast Cancer Database,18_03_2022-05_45_22,-12.0,60,7.745966692414834,0.10049267447052694,46.625799688893075,28.40701754385965,28.81754385964912,20.08771929824561,20.961403508771927,36.54736842105263,36.835087719298244,28.40701754385965,28.81754385964912,24.156140350877198,25.229824561403515
Wisconsin Breast Cancer Database,18_03_2022-05_56_41,-11.0,60,7.745966692414834,0.04369594817600581,46.21682649323322,26.40526315789473,26.871929824561402,18.364912280701752,19.25964912280702,35.484210526315785,35.835087719298244,26.40526315789473,26.871929824561402,22.514035087719297,23.521052631578943
Wisconsin Breast Cancer Database,18_03_2022-06_07_58,-10.0,60,7.745966692414834,0.017841622572758883,45.74936416007282,24.33333333333333,24.835087719298244,16.06140350877193,16.95614035087719,33.684210526315795,34.05614035087719,24.33333333333333,24.835087719298244,20.50526315789474,21.670175438596495
Wisconsin Breast Cancer Database,18_03_2022-06_19_23,-9.0,60,7.745966692414834,0.006463293796051839,45.2454876164189,22.154385964912283,22.647368421052626,14.400000000000002,15.426315789473687,32.52807017543859,32.84912280701754,22.154385964912283,22.647368421052626,19.14035087719298,20.271929824561408
Wisconsin Breast Cancer Database,18_03_2022-06_30_49,-8.0,60,7.745966692414834,0.0016414576831767142,44.66306032647834,19.980701754385965,20.570175438596493,12.763157894736842,13.794736842105259,30.728070175438592,31.222807017543865,19.980701754385965,20.570175438596493,17.19824561403509,18.401754385964907
Wisconsin Breast Cancer Database,18_03_2022-06_42_05,-7.0,60,7.745966692414834,0.0004296862627435715,44.02042880542956,17.785964912280704,18.533333333333335,11.21929824561404,12.422807017543857,28.910526315789475,29.41228070175439,17.785964912280704,18.533333333333335,15.454385964912277,16.766666666666662
Wisconsin Breast Cancer Database,18_03_2022-06_53_13,-6.0,60,7.745966692414834,6.865830493589104e-05,43.31776812215625,15.663157894736845,16.31228070175439,9.780701754385968,10.977192982456142,27.05087719298246,27.51754385964912,15.663157894736845,16.31228070175439,13.829824561403514,15.26491228070176
