Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,17_03_2022-18_24_10,-30.0,60,0.6,42.95628668756039,49.88170803408431,46.835087719298244,46.99473684210527,45.05789473684211,45.189473684210526,49.49122807017544,49.46140350877193,46.835087719298244,46.99473684210527,48.30701754385965,48.3719298245614
Wisconsin Breast Cancer Database,17_03_2022-18_33_02,-29.0,60,0.6,42.1235329024035,49.86748378653651,46.36315789473684,46.482456140350884,43.97894736842105,44.19298245614035,49.24385964912281,49.34561403508771,46.36315789473684,46.482456140350884,48.40350877192983,48.45263157894737
Wisconsin Breast Cancer Database,17_03_2022-18_42_09,-28.0,60,0.6,41.19579693392238,49.851507783037434,46.561403508771924,46.59473684210526,43.46140350877194,43.52631578947368,49.18070175438597,49.108771929824556,46.561403508771924,46.59473684210526,47.94561403508772,47.9859649122807
Wisconsin Breast Cancer Database,17_03_2022-18_51_03,-27.0,60,0.6,40.1041362364854,49.83258063703648,45.805263157894736,45.871929824561406,42.97368421052632,43.21228070175439,49.51052631578947,49.5,45.805263157894736,45.871929824561406,47.82456140350877,47.92631578947368
Wisconsin Breast Cancer Database,17_03_2022-19_00_01,-26.0,60,0.6,39.011455237170644,49.8133823212577,45.16315789473684,45.31754385964912,42.142105263157895,42.39122807017544,49.26842105263158,49.31754385964913,45.16315789473684,45.31754385964912,47.540350877192985,47.83859649122807
Wisconsin Breast Cancer Database,17_03_2022-19_09_04,-25.0,60,0.6,37.657551357051254,49.78934554777447,44.37543859649122,44.49473684210526,40.775438596491234,41.02807017543859,48.929824561403514,48.929824561403514,44.37543859649122,44.49473684210526,47.08771929824561,47.22456140350877
Wisconsin Breast Cancer Database,17_03_2022-19_18_27,-24.0,60,0.6,36.23260074680409,49.76362566523301,44.30701754385965,44.47894736842105,40.19473684210526,40.559649122807016,48.921052631578945,49.001754385964915,44.30701754385965,44.47894736842105,46.621052631578955,46.873684210526314
Wisconsin Breast Cancer Database,17_03_2022-19_27_46,-23.0,60,0.6,34.7189465920377,49.735651090583445,43.322807017543866,43.47543859649122,38.95614035087719,39.24912280701754,48.64912280701754,48.72456140350877,43.322807017543866,43.47543859649122,46.294736842105266,46.440350877192984
Wisconsin Breast Cancer Database,17_03_2022-19_37_12,-22.0,60,0.6,32.9804274009534,49.70284981368388,42.37368421052632,42.45263157894736,37.58947368421053,37.9421052631579,48.61929824561404,48.64912280701754,42.37368421052632,42.45263157894736,45.74912280701754,45.89824561403508
Wisconsin Breast Cancer Database,17_03_2022-19_46_49,-21.0,60,0.6,31.12324291648617,49.666596504895566,41.938596491228076,42.08245614035088,36.46666666666667,36.824561403508774,48.76842105263158,48.71228070175439,41.938596491228076,42.08245614035088,45.70175438596491,45.77543859649123
