Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-14_53_38,-30.0,45,45,18.43877941039834,48.95116154611684,48.67796610169491,49.80338983050847,47.06440677966101,48.44745762711864,47.06440677966101,48.44745762711864,48.67796610169491,49.80338983050847,43.25423728813559,46.19661016949153
Heart Diseases Database,18_08_2022-14_53_57,-29.0,45,45,15.96407304253013,48.82340318598496,48.23728813559322,49.186440677966104,46.73898305084746,47.877966101694916,46.73898305084746,47.877966101694916,48.23728813559322,49.186440677966104,42.97627118644067,45.891525423728815
Heart Diseases Database,18_08_2022-14_54_15,-28.0,45,45,13.464720709891493,48.680146111388474,49.328813559322036,49.369491525423726,46.820338983050846,48.406779661016955,46.820338983050846,48.406779661016955,49.328813559322036,49.369491525423726,41.68135593220339,45.81694915254238
Heart Diseases Database,18_08_2022-14_54_32,-27.0,45,45,11.004893557334961,48.51953615540189,48.19661016949153,48.54915254237289,46.25084745762712,47.579661016949146,46.25084745762712,47.579661016949146,48.19661016949153,48.54915254237289,41.30847457627118,44.223728813559326
Heart Diseases Database,18_08_2022-14_54_51,-26.0,45,45,8.659878664695565,48.33950797607571,47.49152542372881,48.92881355932204,45.376271186440675,46.501694915254234,45.376271186440675,46.501694915254234,47.49152542372881,48.92881355932204,40.52203389830509,43.49152542372882
Heart Diseases Database,18_08_2022-14_55_12,-25.0,45,45,6.510090843499238,48.137765365567304,46.97627118644068,48.53559322033898,44.21694915254237,47.86440677966102,44.21694915254237,47.86440677966102,46.97627118644068,48.53559322033898,38.76610169491526,43.59322033898305
Heart Diseases Database,18_08_2022-14_55_30,-24.0,45,45,4.631401037069387,47.91176155612893,46.96271186440678,47.722033898305085,44.13559322033899,46.21016949152542,44.13559322033899,46.21016949152542,46.96271186440678,47.722033898305085,37.70169491525424,41.57966101694915
Heart Diseases Database,18_08_2022-14_55_53,-23.0,45,45,3.082715848850558,47.658680430714945,46.55593220338983,48.22372881355932,44.18983050847458,46.264406779661016,44.18983050847458,46.264406779661016,46.55593220338983,48.22372881355932,36.8406779661017,41.5728813559322
Heart Diseases Database,18_08_2022-14_56_11,-22.0,45,45,1.893510547475517,47.37541996982912,46.75932203389831,48.074576271186444,43.47118644067797,46.14237288135593,43.47118644067797,46.14237288135593,46.75932203389831,48.074576271186444,35.80338983050847,40.14237288135594
Heart Diseases Database,18_08_2022-14_56_28,-21.0,45,45,1.055592034013131,47.0585798255786,46.18305084745763,47.47118644067797,41.85084745762712,45.932203389830505,41.85084745762712,45.932203389830505,46.18305084745763,47.47118644067797,34.644067796610166,39.213559322033895
Heart Diseases Database,18_08_2022-14_58_05,-20.0,45,45,0.5234946104987646,46.70445562760827,45.24067796610169,47.044067796610165,42.223728813559326,44.36610169491525,42.223728813559326,44.36610169491525,45.24067796610169,47.044067796610165,33.81694915254238,37.68135593220339
Heart Diseases Database,18_08_2022-14_58_24,-19.0,45,45,0.2254308931223988,46.3090434940029,44.25762711864407,46.76610169491525,40.71186440677966,43.97966101694916,40.71186440677966,43.97966101694916,44.25762711864407,46.76610169491525,31.52542372881356,36.65084745762712
Heart Diseases Database,18_08_2022-14_58_45,-18.0,45,45,0.08186693577219505,45.86805920223335,44.55593220338982,46.76610169491525,39.82372881355932,43.701694915254244,39.82372881355932,43.701694915254244,44.55593220338982,46.76610169491525,30.25762711864407,35.5728813559322
Heart Diseases Database,18_08_2022-14_59_06,-17.0,45,45,0.024199472991981955,45.37697744738845,43.6135593220339,45.945762711864404,39.13220338983051,42.58983050847458,39.13220338983051,42.58983050847458,43.6135593220339,45.945762711864404,28.630508474576267,34.14915254237288
Heart Diseases Database,18_08_2022-15_00_43,-16.0,45,45,0.0055762349679652325,44.83109730769141,43.05762711864407,46.09491525423729,37.80338983050847,42.318644067796605,37.80338983050847,42.318644067796605,43.05762711864407,46.09491525423729,27.66101694915254,32.840677966101694
Heart Diseases Database,18_08_2022-15_01_08,-15.0,45,45,0.0009499070893403605,44.22563994103966,41.952542372881354,45.044067796610165,36.30508474576272,39.87118644067797,36.30508474576272,39.87118644067797,41.952542372881354,45.044067796610165,25.132203389830508,30.040677966101693
Heart Diseases Database,18_08_2022-15_01_27,-14.0,45,45,0.00011201421900200505,43.55588278390449,41.844067796610176,44.623728813559325,35.905084745762714,39.674576271186446,35.905084745762714,39.674576271186446,41.844067796610176,44.623728813559325,24.46779661016949,29.430508474576268
Heart Diseases Database,18_08_2022-15_01_57,-13.0,45,45,8.417731835398078e-06,42.817329783769814,39.85762711864407,43.89830508474576,33.35593220338983,37.898305084745765,33.35593220338983,37.898305084745765,39.85762711864407,43.89830508474576,21.762711864406782,28.054237288135596
Heart Diseases Database,18_08_2022-15_02_15,-12.0,45,45,3.6256224623307624e-07,42.00590767653827,39.27457627118645,43.43728813559322,33.10508474576272,37.32203389830509,33.10508474576272,37.32203389830509,39.27457627118645,43.43728813559322,21.11864406779661,27.22033898305085
Heart Diseases Database,18_08_2022-15_02_38,-11.0,45,45,7.792437599140417e-09,41.11816210573564,38.0135593220339,42.36610169491526,31.105084745762714,35.67457627118644,31.105084745762714,35.67457627118644,38.0135593220339,42.36610169491526,20.32542372881356,25.830508474576273
Heart Diseases Database,18_08_2022-15_02_57,-10.0,45,45,6.965482804480007e-11,40.15140350052636,36.88813559322034,42.12203389830509,30.488135593220335,35.518644067796615,30.488135593220335,35.518644067796615,36.88813559322034,42.12203389830509,19.36271186440678,25.38305084745762
Heart Diseases Database,18_08_2022-15_04_20,-9.0,45,45,2.0426221919162902e-13,39.10372340248217,35.03728813559322,41.15254237288135,27.89830508474577,33.29491525423729,27.89830508474577,33.29491525423729,35.03728813559322,41.15254237288135,18.454237288135587,24.298305084745763
Heart Diseases Database,18_08_2022-15_04_43,-8.0,45,45,9.40866970021317e-17,37.97377693438004,33.525423728813564,40.4271186440678,25.918644067796613,32.088135593220336,25.918644067796613,32.088135593220336,33.525423728813564,40.4271186440678,17.301694915254238,23.47118644067797
Heart Diseases Database,18_08_2022-15_06_18,-7.0,45,45,0.0,36.76022789862581,31.688135593220334,38.942372881355936,23.891525423728808,30.603389830508476,23.891525423728808,30.603389830508476,31.688135593220334,38.942372881355936,16.942372881355926,22.881355932203384
Heart Diseases Database,18_08_2022-15_07_59,-6.0,45,45,0.0,35.46081446525293,30.162711864406777,38.85423728813559,22.088135593220336,28.84067796610169,22.088135593220336,28.84067796610169,30.162711864406777,38.85423728813559,16.30508474576271,22.69152542372881
Heart Diseases Database,18_08_2022-15_09_36,-5.0,45,45,0.0,34.07115227338652,29.14576271186441,37.09152542372881,21.125423728813566,27.335593220338982,21.125423728813566,27.335593220338982,29.14576271186441,37.09152542372881,16.06101694915254,22.040677966101697
Heart Diseases Database,18_08_2022-15_11_18,-4.000000000000001,45,45,0.0,32.583649912962294,26.630508474576274,36.08135593220339,19.152542372881353,26.230508474576276,19.152542372881353,26.230508474576276,26.630508474576274,36.08135593220339,15.552542372881351,21.952542372881357
