Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,18_08_2022-22_30_58,-30.0,60,7.745966692414834,24.80495271685829,49.53308623964725,47.70526315789474,47.614035087719294,45.17192982456141,45.263157894736835,48.40701754385965,48.39298245614035,47.70526315789474,47.614035087719294,44.31228070175438,44.550877192982455
Wisconsin Breast Cancer Database,18_08_2022-22_31_27,-29.0,60,7.745966692414834,22.437107592063143,49.47611840984083,47.217543859649126,47.526315789473685,44.08771929824561,44.47368421052632,47.85263157894737,48.140350877192986,47.217543859649126,47.526315789473685,43.08771929824562,43.48070175438596
Wisconsin Breast Cancer Database,18_08_2022-22_32_01,-28.0,60,7.745966692414834,20.00861963189827,49.41220121306566,46.498245614035085,46.59649122807018,42.95087719298245,43.09824561403509,47.19649122807018,47.245614035087726,46.498245614035085,46.59649122807018,42.16491228070175,42.361403508771936
Wisconsin Breast Cancer Database,18_08_2022-22_32_29,-27.0,60,7.745966692414834,17.567479554041455,49.3404874241005,46.007017543859654,46.07719298245614,42.82807017543859,43.08070175438596,47.512280701754385,47.603508771929825,46.007017543859654,46.07719298245614,42.10526315789473,42.301754385964905
Wisconsin Breast Cancer Database,18_08_2022-22_33_02,-26.0,60,7.745966692414834,15.170282055328544,49.260026739957816,45.512280701754385,45.44912280701754,41.12280701754386,41.410526315789475,46.43508771929824,46.617543859649125,45.512280701754385,45.44912280701754,40.2280701754386,40.41754385964912
Wisconsin Breast Cancer Database,18_08_2022-22_33_32,-25.0,60,7.745966692414834,12.877381670792046,49.16975332592834,45.291228070175436,45.38245614035088,40.72631578947369,41.00701754385965,46.7859649122807,46.7859649122807,45.291228070175436,45.38245614035088,40.056140350877186,40.23859649122807
Wisconsin Breast Cancer Database,18_08_2022-22_34_05,-24.0,60,7.745966692414834,10.745372963706245,49.06847189289047,44.25964912280702,44.41403508771929,39.719298245614034,39.9719298245614,46.07719298245614,46.18245614035088,44.25964912280702,44.41403508771929,38.75087719298246,39.08771929824562
Wisconsin Breast Cancer Database,18_08_2022-22_34_39,-23.0,60,7.745966692414834,8.818106248544916,48.95484214762968,44.333333333333336,44.55789473684211,38.1438596491228,38.564912280701755,45.76842105263158,45.92280701754387,44.333333333333336,44.55789473684211,37.09122807017544,37.63157894736842
Wisconsin Breast Cancer Database,18_08_2022-22_35_17,-22.0,60,7.745966692414834,7.119006673212009,48.827361447207814,43.06315789473685,43.20350877192982,36.81754385964913,37.126315789473686,45.175438596491226,45.189473684210526,43.06315789473685,43.20350877192982,35.568421052631585,35.89824561403508
Wisconsin Breast Cancer Database,18_08_2022-22_35_50,-21.0,60,7.745966692414834,5.648415972554092,48.684345479986725,42.13333333333333,42.49122807017544,35.64912280701754,36.30877192982456,44.48421052631579,44.87017543859649,42.13333333333333,42.49122807017544,34.642105263157895,35.06315789473684
Wisconsin Breast Cancer Database,18_08_2022-22_36_29,-20.0,60,7.745966692414834,4.388607539417383,48.52390679135368,41.48070175438596,41.5859649122807,34.25964912280701,34.90526315789474,44.06666666666666,44.31228070175438,41.48070175438596,41.5859649122807,33.256140350877196,33.733333333333334
Wisconsin Breast Cancer Database,18_08_2022-22_36_59,-19.0,60,7.745966692414834,3.3153272152918376,48.343930974168074,40.37543859649123,40.59298245614035,33.33684210526315,33.8140350877193,43.75438596491228,43.84561403508772,40.37543859649123,40.59298245614035,31.82105263157895,32.263157894736835
