Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-14_00_09,-30.0,45,6.708203932499369,34.3591858228801,49.594797760616785,48.71864406779661,49.057627118644064,47.247457627118635,48.23728813559322,49.14576271186441,49.34915254237288,48.71864406779661,49.057627118644064,46.277966101694915,48.501694915254234
Heart Diseases Database,18_08_2022-14_00_27,-29.0,45,6.708203932499369,32.892216253982035,49.5453682713577,48.18305084745763,48.820338983050846,46.35254237288136,48.454237288135594,48.14915254237289,49.53220338983051,48.18305084745763,48.820338983050846,45.9864406779661,48.33220338983051
Heart Diseases Database,18_08_2022-14_00_48,-28.0,45,6.708203932499369,31.31877842472178,49.48991269304343,48.22372881355932,48.22372881355932,46.0271186440678,47.20677966101695,48.02033898305085,48.67118644067797,48.22372881355932,48.22372881355932,46.311864406779655,48.467796610169486
Heart Diseases Database,18_08_2022-14_01_05,-27.0,45,6.708203932499369,29.625622951054243,49.42769788336846,47.95932203389831,48.62372881355932,45.47118644067797,47.08474576271187,48.37288135593221,48.60338983050847,47.95932203389831,48.62372881355932,45.11186440677966,47.769491525423724
Heart Diseases Database,18_08_2022-14_01_24,-26.0,45,6.708203932499369,27.799184030077118,49.35790212925356,47.45762711864406,48.21694915254238,45.64067796610169,47.15932203389831,48.393220338983056,49.07118644067796,47.45762711864406,48.21694915254238,45.49830508474576,48.15593220338983
Heart Diseases Database,18_08_2022-14_01_45,-25.0,45,6.708203932499369,25.829377656889065,49.279604703911836,47.016949152542374,48.427118644067804,44.54915254237288,46.61016949152542,47.62033898305085,48.461016949152544,47.016949152542374,48.427118644067804,44.12881355932203,47.19322033898305
Heart Diseases Database,18_08_2022-14_02_42,-24.0,45,6.708203932499369,23.713535171592035,49.19177429903945,47.905084745762714,48.610169491525426,44.7864406779661,46.996610169491525,48.074576271186444,49.07796610169491,47.905084745762714,48.610169491525426,44.983050847457626,47.81694915254238
Heart Diseases Database,18_08_2022-14_03_43,-23.0,45,6.708203932499369,21.459303574364146,49.09325625575859,47.47118644067797,48.24406779661017,44.284745762711864,46.50847457627118,47.70169491525424,48.71864406779661,47.47118644067797,48.24406779661017,44.291525423728814,47.28813559322034
Heart Diseases Database,18_08_2022-14_04_03,-22.0,45,6.708203932499369,19.086308760837763,48.982758533155376,46.0271186440678,47.152542372881356,43.75593220338983,45.89830508474576,47.579661016949146,48.257627118644066,46.0271186440678,47.152542372881356,43.89830508474576,46.62372881355932
Heart Diseases Database,18_08_2022-14_05_00,-21.0,45,6.708203932499369,16.627238129888084,48.858836380039264,45.82372881355931,47.369491525423726,41.74915254237288,44.40677966101695,46.14915254237288,47.057627118644064,45.82372881355931,47.369491525423726,42.14915254237288,44.95593220338983
Heart Diseases Database,18_08_2022-14_06_37,-20.0,45,6.708203932499369,14.128720739485278,48.71987571892609,45.34237288135593,47.30847457627119,40.86779661016949,44.7322033898305,45.952542372881354,48.108474576271185,45.34237288135593,47.30847457627119,41.29491525423729,45.376271186440675
Heart Diseases Database,18_08_2022-14_07_37,-19.0,45,6.708203932499369,11.651407629723233,48.56407531816947,44.52881355932203,45.80338983050848,40.603389830508476,43.72203389830508,46.21694915254238,47.41016949152542,44.52881355932203,45.80338983050848,40.33220338983051,43.97966101694916
Heart Diseases Database,18_08_2022-14_08_35,-18.0,45,6.708203932499369,9.2680616795545,48.38942792801369,43.911864406779664,46.7457627118644,40.481355932203385,43.735593220338984,46.16271186440678,47.74915254237288,43.911864406779664,46.7457627118644,40.75932203389831,44.17627118644067
Heart Diseases Database,18_08_2022-14_09_34,-17.0,45,6.708203932499369,7.058529938718519,48.19370070143227,43.72203389830508,46.664406779661014,39.355932203389834,43.12542372881356,45.78305084745763,47.43728813559323,43.72203389830508,46.664406779661014,39.41016949152542,43.6271186440678
