Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,18_08_2022-21_13_11,-30.0,60,0.6,42.27051931598719,49.87004676805069,47.61052631578947,47.63859649122807,44.575438596491225,44.92631578947368,49.5719298245614,49.70526315789474,47.61052631578947,47.63859649122807,48.199999999999996,48.41754385964913
Wisconsin Breast Cancer Database,18_08_2022-21_13_41,-29.0,60,0.6,41.34682476713082,49.85419016751998,46.522807017543855,46.77543859649123,43.97894736842105,44.28771929824561,49.46666666666667,49.578947368421055,46.522807017543855,46.77543859649123,48.39649122807017,48.6140350877193
Wisconsin Breast Cancer Database,18_08_2022-21_14_14,-28.0,60,0.6,40.31829330455992,49.83639880704096,46.70526315789474,46.71228070175438,43.44210526315789,43.39298245614035,49.435087719298245,49.24561403508771,46.70526315789474,46.71228070175438,48.0140350877193,47.83157894736843
Wisconsin Breast Cancer Database,18_08_2022-21_14_42,-27.0,60,0.6,39.17526467762117,49.816436625845114,46.49122807017544,46.680701754385964,43.08771929824562,43.45964912280702,49.578947368421055,49.80350877192983,46.49122807017544,46.680701754385964,47.849122807017544,48.164912280701756
Wisconsin Breast Cancer Database,18_08_2022-21_15_17,-26.0,60,0.6,37.908104794341575,49.79403876585194,45.77543859649123,45.85263157894737,41.785964912280704,42.031578947368416,49.42456140350877,49.43859649122807,45.77543859649123,45.85263157894737,47.36140350877193,47.41754385964912
Wisconsin Breast Cancer Database,18_08_2022-21_15_45,-25.0,60,0.6,36.507641321209306,49.76890806052588,44.82105263157895,45.20701754385965,40.22105263157895,40.810526315789474,48.564912280701755,48.90877192982456,44.82105263157895,45.20701754385965,46.88070175438597,47.36491228070175
Wisconsin Breast Cancer Database,18_08_2022-21_16_13,-24.0,60,0.6,34.965784219946144,49.7407110964133,44.270175438596496,44.45263157894737,40.22105263157895,40.80350877192982,49.540350877192985,49.74385964912281,44.270175438596496,44.45263157894737,47.28771929824561,47.49122807017544
Wisconsin Breast Cancer Database,18_08_2022-21_16_48,-23.0,60,0.6,33.27637622184525,49.70907379566112,43.631578947368425,43.59649122807018,38.30877192982456,38.72982456140351,48.256140350877196,48.34736842105263,43.631578947368425,43.59649122807018,46.33684210526315,46.49122807017544
Wisconsin Breast Cancer Database,18_08_2022-21_17_22,-22.0,60,0.6,31.436313036307695,49.673576461717055,42.743859649122804,42.96140350877194,37.0421052631579,37.4140350877193,48.71228070175439,48.67017543859649,42.743859649122804,42.96140350877194,45.9859649122807,46.16842105263158
Wisconsin Breast Cancer Database,18_08_2022-21_18_02,-21.0,60,0.6,29.446952598892167,49.63374822360869,42.57894736842105,42.733333333333334,35.8421052631579,36.529824561403515,48.94736842105263,49.08070175438597,42.57894736842105,42.733333333333334,45.343859649122805,45.77192982456141
Wisconsin Breast Cancer Database,18_08_2022-21_18_45,-20.0,60,0.6,27.315786280403444,49.58906080669464,41.61052631578948,41.835087719298244,34.36842105263158,34.93684210526315,48.8280701754386,48.98947368421053,41.61052631578948,41.835087719298244,45.03508771929825,45.09824561403509
Wisconsin Breast Cancer Database,18_08_2022-21_20_30,-19.0,60,0.6,25.05825967268666,49.53892154950835,40.49824561403509,40.849122807017544,32.44210526315789,33.00350877192982,48.0561403508772,48.133333333333326,40.49824561403509,40.849122807017544,44.343859649122805,44.36491228070175
Wisconsin Breast Cancer Database,18_08_2022-21_23_45,-18.0,60,0.6,22.6994949222501,49.48266557725381,39.828070175438604,40.1438596491228,30.947368421052634,31.71228070175438,47.88421052631578,48.164912280701756,39.828070175438604,40.1438596491228,43.42807017543859,43.89122807017544
Wisconsin Breast Cancer Database,18_08_2022-21_25_23,-17.0,60,0.6,20.2754809349296,49.41954703263994,37.93333333333333,38.150877192982456,28.835087719298247,29.438596491228076,47.87719298245614,47.849122807017544,37.93333333333333,38.150877192982456,42.62456140350878,42.68771929824562
Wisconsin Breast Cancer Database,18_08_2022-21_27_13,-16.0,60,0.6,17.83309328741323,49.34872925412,36.69473684210526,37.02456140350877,27.57543859649123,28.410526315789475,47.592982456140355,47.70526315789474,36.69473684210526,37.02456140350877,42.18947368421052,42.35087719298246
Wisconsin Breast Cancer Database,18_08_2022-21_28_51,-15.0,60,0.6,15.428171156739555,49.26927378026277,34.90877192982457,35.15438596491228,24.61754385964913,25.487719298245615,46.684210526315795,46.76140350877193,34.90877192982457,35.15438596491228,40.60701754385965,40.824561403508774
Wisconsin Breast Cancer Database,18_08_2022-21_30_21,-14.0,60,0.6,13.120980988733436,49.18012804715523,33.305263157894736,33.50877192982457,22.989473684210527,23.908771929824557,46.49473684210527,46.57192982456141,33.305263157894736,33.50877192982457,40.164912280701756,40.396491228070175
Wisconsin Breast Cancer Database,18_08_2022-21_34_53,-13.0,60,0.6,10.96895688224216,49.08011163365734,31.775438596491224,32.08421052631579,21.27719298245614,22.364912280701756,46.70175438596491,46.91228070175438,31.775438596491224,32.08421052631579,38.757894736842104,38.96842105263158
Wisconsin Breast Cancer Database,18_08_2022-21_38_06,-12.0,60,0.6,9.01776912742062,48.96790089749886,29.915789473684207,30.42105263157895,19.217543859649123,20.199999999999996,45.48421052631579,45.76491228070175,29.915789473684207,30.42105263157895,37.0280701754386,37.28070175438597
Wisconsin Breast Cancer Database,18_08_2022-21_39_31,-11.0,60,0.6,7.2933250718899485,48.84201183435549,27.891228070175433,28.543859649122805,17.785964912280704,18.971929824561407,45.51929824561404,45.51929824561404,27.891228070175433,28.543859649122805,36.30877192982456,36.68771929824561
Wisconsin Breast Cancer Database,18_08_2022-21_41_45,-10.0,60,0.6,5.79839032481657,48.700780983257715,25.396491228070172,26.098245614035086,16.266666666666662,17.34035087719298,44.98245614035088,44.96140350877192,25.396491228070172,26.098245614035086,34.58245614035088,34.982456140350884
Wisconsin Breast Cancer Database,18_08_2022-21_44_01,-9.0,60,0.6,4.5167328660289545,48.54234419663763,23.792982456140354,24.40350877192983,14.866666666666662,16.200000000000003,44.71228070175438,44.698245614035095,23.792982456140354,24.40350877192983,32.99298245614035,33.575438596491225
Wisconsin Breast Cancer Database,18_08_2022-21_45_28,-8.0,60,0.6,3.424163767906406,48.36461309438355,21.449122807017538,22.178947368421053,13.249122807017544,14.778947368421058,43.86315789473684,44.08771929824561,21.449122807017538,22.178947368421053,31.614035087719294,32.175438596491226
Wisconsin Breast Cancer Database,18_08_2022-21_46_51,-7.0,60,0.6,2.5009954368851393,48.1652490319693,19.45614035087719,20.059649122807024,11.978947368421055,13.592982456140346,43.810526315789474,43.642105263157895,19.45614035087719,20.059649122807024,29.519298245614035,30.171929824561406
Wisconsin Breast Cancer Database,18_08_2022-21_49_10,-6.0,60,0.6,1.7383435665370175,47.941634438021175,17.042105263157893,18.171929824561406,10.435087719298242,12.505263157894742,42.92280701754386,43.14736842105263,17.042105263157893,18.171929824561406,27.635087719298244,28.385964912280702
Wisconsin Breast Cancer Database,18_08_2022-21_50_36,-5.0,60,0.6,1.1346320787376172,47.69084142369338,15.277192982456144,16.40701754385965,10.203508771929826,11.9859649122807,42.347368421052636,42.38947368421052,15.277192982456144,16.40701754385965,27.087719298245617,27.663157894736845
Wisconsin Breast Cancer Database,18_08_2022-21_51_05,-4.000000000000001,60,0.6,0.6860945511115983,47.4095976451085,13.098245614035086,14.410526315789474,8.442105263157895,10.771929824561399,41.04210526315789,41.18245614035088,13.098245614035086,14.410526315789474,25.487719298245615,26.16140350877193
Wisconsin Breast Cancer Database,18_08_2022-21_51_57,-3.0000000000000004,60,0.6,0.3789603470954805,47.09424952489806,11.410526315789472,12.835087719298244,7.4210526315789505,10.178947368421055,40.09122807017543,40.73684210526316,11.410526315789472,12.835087719298244,24.501754385964915,25.259649122807016
Wisconsin Breast Cancer Database,18_08_2022-21_53_26,-2.0,60,0.6,0.18822746493140613,46.74072312949449,10.017543859649125,11.442105263157899,6.684210526315793,9.561403508771926,39.754385964912274,40.16842105263157,10.017543859649125,11.442105263157899,23.242105263157896,24.175438596491226
Wisconsin Breast Cancer Database,18_08_2022-21_55_43,-1.0,60,0.6,0.08250623310584718,46.34448328254419,8.856140350877196,10.23859649122807,5.52631578947368,9.03508771929824,38.484210526315785,38.891228070175444,8.856140350877196,10.23859649122807,21.603508771929825,22.75438596491228
Wisconsin Breast Cancer Database,18_08_2022-21_58_02,0.0,60,0.6,0.031150475899787318,45.90049190931894,7.799999999999995,9.378947368421054,5.536842105263162,8.477192982456138,37.522807017543855,38.070175438596486,7.799999999999995,9.378947368421054,20.642105263157895,21.764912280701754
Wisconsin Breast Cancer Database,18_08_2022-22_00_07,1.0000000000000002,60,0.6,0.009803857336035048,45.403167203295745,6.666666666666665,8.477192982456138,5.04561403508772,7.9649122807017525,36.796491228070174,37.23859649122807,6.666666666666665,8.477192982456138,19.70175438596491,21.056140350877193
Wisconsin Breast Cancer Database,18_08_2022-22_02_29,2.0000000000000004,60,0.6,0.002460925900015847,44.846346052435536,5.743859649122807,7.378947368421052,4.491228070175435,7.480701754385965,35.15789473684211,35.564912280701755,5.743859649122807,7.378947368421052,18.585964912280705,20.010526315789477
Wisconsin Breast Cancer Database,18_08_2022-22_04_49,3.0,60,0.6,0.00046509183400271254,44.223253348707594,5.214035087719293,7.045614035087722,3.1122807017543885,7.617543859649123,34.512280701754385,34.82105263157895,5.214035087719293,7.045614035087722,17.263157894736846,19.122807017543863
Wisconsin Breast Cancer Database,18_08_2022-22_07_16,4.0,60,0.6,6.155994264311085e-05,43.526483444400164,4.792982456140349,6.596491228070178,2.943859649122804,6.796491228070178,33.22105263157895,33.80350877192983,4.792982456140349,6.596491228070178,16.435087719298245,18.64561403508772
Wisconsin Breast Cancer Database,18_08_2022-22_08_42,5.0,60,0.6,5.219559072577505e-06,42.74800125306897,4.1859649122807046,6.178947368421051,3.5438596491228047,6.603508771929823,31.89824561403509,32.599999999999994,4.1859649122807046,6.178947368421051,15.859649122807017,18.14035087719298
Wisconsin Breast Cancer Database,18_08_2022-22_11_12,6.0,60,0.6,2.536589799317923e-07,41.87917348309053,3.8701754385964904,5.989473684210522,3.1929824561403475,6.631578947368421,30.480701754385965,31.378947368421052,3.8701754385964904,5.989473684210522,13.912280701754387,16.740350877192977
Wisconsin Breast Cancer Database,18_08_2022-22_13_33,7.0,60,0.6,6.129580761089224e-09,40.91084440341317,3.4350877192982465,5.68771929824562,3.4350877192982465,5.68771929824562,29.849122807017547,30.71228070175439,3.4350877192982465,5.68771929824562,11.66666666666667,15.07017543859649
Wisconsin Breast Cancer Database,18_08_2022-22_15_58,8.0,60,0.6,6.125650668970052e-11,39.83347550337487,3.2350877192982463,5.5789473684210495,3.2350877192982463,5.5789473684210495,28.824561403508774,29.449122807017545,3.2350877192982463,5.5789473684210495,9.950877192982455,14.245614035087717
Wisconsin Breast Cancer Database,18_08_2022-22_18_20,9.0,60,0.6,1.9969406245560483e-13,38.637374431479635,3.1438596491228044,5.347368421052634,3.0631578947368454,5.575438596491233,26.05263157894737,26.971929824561403,3.1438596491228044,5.347368421052634,9.09122807017544,13.624561403508773
Wisconsin Breast Cancer Database,18_08_2022-22_20_40,10.0,60,0.6,1.4608197692436222e-16,37.313045419078705,2.975438596491231,5.16491228070175,2.038596491228073,5.470175438596492,23.533333333333328,24.48070175438597,2.975438596491231,5.16491228070175,8.656140350877195,13.4
