Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-08_26_42,-30.0,45,45,10.675665844585673,48.823335695837216,47.80338983050847,48.3457627118644,46.413559322033905,46.711864406779654,46.413559322033905,46.711864406779654,47.80338983050847,48.3457627118644,40.89491525423728,43.06440677966101
Heart Diseases Database,18_08_2022-08_26_59,-29.0,45,45,8.367211652592097,48.679826329354796,48.86779661016949,49.138983050847465,46.48135593220339,46.77966101694915,46.48135593220339,46.77966101694915,48.86779661016949,49.138983050847465,40.82033898305085,42.7728813559322
Heart Diseases Database,18_08_2022-08_27_16,-28.0,45,45,6.282803423959791,48.51883313483263,48.65084745762712,49.5864406779661,46.440677966101696,46.73898305084746,46.440677966101696,46.73898305084746,48.65084745762712,49.5864406779661,39.355932203389834,41.76949152542373
Heart Diseases Database,18_08_2022-08_27_38,-27.0,45,45,4.479956150710164,48.3382338749042,48.33898305084746,48.393220338983056,46.75932203389831,47.057627118644064,46.75932203389831,47.057627118644064,48.33898305084746,48.393220338983056,38.58983050847458,41.288135593220346
Heart Diseases Database,18_08_2022-08_28_17,-26.0,45,45,3.0004556939811575,48.135651935801974,48.284745762711864,48.393220338983056,45.979661016949144,46.12881355932203,45.979661016949144,46.12881355932203,48.284745762711864,48.393220338983056,37.559322033898304,40.13559322033898
Heart Diseases Database,18_08_2022-08_29_23,-25.0,45,45,1.8622275148789593,47.90842716978005,47.2271186440678,47.64745762711864,45.220338983050844,46.413559322033905,45.220338983050844,46.413559322033905,47.2271186440678,47.64745762711864,35.5593220338983,39.08474576271187
Heart Diseases Database,18_08_2022-08_34_07,-24.0,45,45,1.0535006364813841,47.65358395063079,47.898305084745765,47.96610169491525,43.911864406779664,44.91525423728814,43.911864406779664,44.91525423728814,47.898305084745765,47.96610169491525,33.60677966101695,37.850847457627125
Heart Diseases Database,18_08_2022-08_35_06,-23.0,45,45,0.5324471773246127,47.36779641627151,46.65084745762712,47.61355932203389,43.667796610169496,44.53559322033899,43.667796610169496,44.53559322033899,46.65084745762712,47.61355932203389,32.56271186440678,36.68474576271187
Heart Diseases Database,18_08_2022-08_36_28,-22.0,45,45,0.2346477608459002,47.04735099566082,46.644067796610166,46.57627118644068,43.5728813559322,44.46779661016949,43.5728813559322,44.46779661016949,46.644067796610166,46.57627118644068,30.91525423728814,35.45762711864406
Heart Diseases Database,18_08_2022-08_37_38,-21.0,45,45,0.08755013406342933,46.688106505443656,46.833898305084745,47.2406779661017,41.76949152542373,42.58305084745763,41.76949152542373,42.58305084745763,46.833898305084745,47.2406779661017,28.21694915254237,33.20677966101695
