Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,21_08_2022-14_34_36,-30.0,45,0.45,44.72441304513414,49.882311278343025,48.467796610169486,48.75254237288136,46.86101694915254,47.32203389830508,49.36271186440678,49.66101694915255,48.467796610169486,48.75254237288136,49.2,49.57966101694915
Heart Diseases Database,21_08_2022-14_34_43,-29.0,45,0.45,44.08658606292458,49.86795114786952,48.56271186440678,49.023728813559316,46.55593220338983,47.45084745762712,49.28813559322034,49.83050847457628,48.56271186440678,49.023728813559316,48.67796610169491,49.57288135593221
Heart Diseases Database,21_08_2022-14_34_49,-28.0,45,0.45,43.37333761899874,49.85183884346364,48.58983050847458,48.833898305084745,46.91525423728814,46.76610169491525,50.08813559322034,49.749152542372876,48.58983050847458,48.833898305084745,49.172881355932205,49.14576271186441
Heart Diseases Database,21_08_2022-14_34_56,-27.0,45,0.45,42.576437576617494,49.83376057870822,48.284745762711864,48.37966101694915,45.681355932203395,46.30508474576271,49.11186440677966,49.42372881355932,48.284745762711864,48.37966101694915,48.51525423728813,48.881355932203384
Heart Diseases Database,21_08_2022-14_35_03,-26.0,45,0.45,41.68703792190159,49.81347648588745,47.86440677966102,48.16271186440678,45.26101694915254,45.6135593220339,49.369491525423726,49.23389830508474,47.86440677966102,48.16271186440678,48.54237288135593,48.786440677966105
Heart Diseases Database,21_08_2022-14_35_10,-25.0,45,0.45,40.695745527399225,49.79071743548894,47.755932203389825,47.81016949152542,44.85423728813559,44.88135593220339,49.14576271186441,48.75254237288136,47.755932203389825,47.81016949152542,48.57627118644068,48.088135593220336
Heart Diseases Database,21_08_2022-14_35_17,-24.0,45,0.45,39.59275662819265,49.76518146839738,47.40338983050848,48.06779661016949,44.17627118644067,44.59661016949153,49.2271186440678,49.294915254237296,47.40338983050848,48.06779661016949,48.122033898305084,48.08135593220339
Heart Diseases Database,21_08_2022-14_35_24,-23.0,45,0.45,38.36807642254986,49.73652979386001,47.17966101694915,48.04745762711864,44.70508474576271,45.81694915254238,50.054237288135596,50.74576271186441,47.17966101694915,48.04745762711864,48.69830508474576,49.71525423728813
Heart Diseases Database,21_08_2022-14_35_31,-22.0,45,0.45,37.01185263113454,49.70438230068616,46.86101694915254,47.29491525423729,43.172881355932205,43.64745762711865,49.87118644067796,49.708474576271186,46.86101694915254,47.29491525423729,47.5728813559322,48.04745762711864
Heart Diseases Database,21_08_2022-14_35_37,-21.0,45,0.45,35.51485657304879,49.6683125229353,46.108474576271185,46.70508474576272,41.75593220338983,42.71864406779661,48.87457627118644,48.98305084745763,46.108474576271185,46.70508474576272,47.518644067796615,47.74915254237288
Heart Diseases Database,21_08_2022-14_35_44,-20.0,45,0.45,33.86914753508837,49.62784199443719,45.34237288135593,46.616949152542375,41.42372881355932,42.4135593220339,48.806779661016954,49.2271186440678,45.34237288135593,46.616949152542375,47.44406779661017,47.70169491525424
Heart Diseases Database,21_08_2022-14_35_51,-19.0,45,0.45,32.068952963499875,49.5824339188519,45.53220338983051,46.49491525423729,40.976271186440684,41.85762711864407,49.51186440677966,49.48474576271187,45.53220338983051,46.49491525423729,47.38305084745763,47.84406779661017
Heart Diseases Database,21_08_2022-14_35_58,-18.0,45,0.45,30.111784034088483,49.531486073570704,45.06440677966101,45.67457627118644,40.46779661016949,40.847457627118644,49.45084745762712,48.962711864406785,45.06440677966101,45.67457627118644,46.92881355932204,47.47118644067797
Heart Diseases Database,21_08_2022-14_36_05,-17.0,45,0.45,27.999778271287784,49.47432285652412,44.115254237288134,45.67457627118644,38.657627118644065,40.32542372881356,49.2271186440678,49.877966101694916,44.115254237288134,45.67457627118644,46.25084745762712,47.64745762711864
Heart Diseases Database,21_08_2022-14_36_12,-16.0,45,0.45,25.741213468131154,49.41018637493508,43.34237288135593,44.53559322033899,36.16271186440678,38.03389830508475,48.122033898305084,48.583050847457635,43.34237288135593,44.53559322033899,45.41016949152542,46.72542372881357
Heart Diseases Database,21_08_2022-14_36_19,-15.0,45,0.45,23.352069337406043,49.338226464221066,42.4271186440678,43.49830508474576,35.42372881355932,36.58983050847458,48.44745762711864,47.89152542372881,42.4271186440678,43.49830508474576,44.50169491525424,45.45084745762712
Heart Diseases Database,21_08_2022-14_36_26,-14.0,45,0.45,20.857432724351824,49.2574895137025,42.64406779661017,43.552542372881355,33.76949152542373,35.65423728813559,48.49491525423729,49.09152542372881,42.64406779661017,43.552542372881355,45.172881355932205,46.637288135593224
Heart Diseases Database,21_08_2022-14_36_32,-13.0,45,0.45,18.292468909967788,49.16690596370332,40.86101694915254,42.48813559322034,31.844067796610165,34.35254237288136,47.43728813559323,48.061016949152545,40.86101694915254,42.48813559322034,43.57966101694915,45.179661016949154
Heart Diseases Database,21_08_2022-14_36_39,-12.0,45,0.45,15.702645377197227,49.065276326290146,40.420338983050854,41.69491525423729,31.071186440677966,33.389830508474574,48.33898305084746,48.230508474576276,40.420338983050854,41.69491525423729,43.47118644067797,44.90847457627118
Heart Diseases Database,21_08_2022-14_36_46,-11.0,45,0.45,13.142918468297177,48.95125556976152,39.31525423728813,40.88813559322034,29.247457627118646,31.38983050847458,47.871186440677974,47.599999999999994,39.31525423728813,40.88813559322034,42.73898305084746,44.05423728813559
Heart Diseases Database,21_08_2022-14_36_54,-10.0,45,0.45,10.675665844585673,48.823335695837216,37.71525423728813,40.69830508474577,27.986440677966108,30.54915254237288,46.657627118644065,47.2406779661017,37.71525423728813,40.69830508474577,41.532203389830514,42.94237288135593
Heart Diseases Database,21_08_2022-14_37_00,-9.0,45,0.45,8.367211652592097,48.679826329354796,36.277966101694915,38.37966101694915,25.362711864406783,28.115254237288134,47.19322033898305,46.664406779661014,36.277966101694915,38.37966101694915,40.291525423728814,42.094915254237286
Heart Diseases Database,21_08_2022-14_37_08,-8.0,45,0.45,6.282803423959793,48.51883313483263,35.85762711864406,37.9864406779661,24.420338983050847,27.362711864406776,46.89491525423729,47.125423728813566,35.85762711864406,37.9864406779661,39.749152542372876,41.85084745762712
Heart Diseases Database,21_08_2022-14_37_15,-7.0,45,0.45,4.479956150710163,48.3382338749042,33.945762711864404,37.118644067796616,22.820338983050846,26.372881355932197,46.840677966101694,47.26101694915255,33.945762711864404,37.118644067796616,38.291525423728814,41.179661016949154
Heart Diseases Database,21_08_2022-14_37_22,-6.0,45,0.45,3.0004556939811575,48.135651935801974,32.155932203389824,35.53220338983051,22.061016949152545,25.70847457627119,45.91864406779661,46.29830508474576,32.155932203389824,35.53220338983051,36.806779661016954,39.925423728813556
Heart Diseases Database,21_08_2022-14_37_29,-5.0,45,0.45,1.8622275148789593,47.90842716978005,30.91525423728814,34.57627118644068,20.840677966101694,24.922033898305084,45.63389830508474,46.25762711864406,30.91525423728814,34.57627118644068,35.15932203389831,38.82033898305085
Heart Diseases Database,21_08_2022-14_37_36,-4.000000000000001,45,0.45,1.0535006364813844,47.65358395063079,28.806779661016947,33.06440677966101,19.199999999999996,22.942372881355933,45.13898305084746,45.6135593220339,28.806779661016947,33.06440677966101,33.26779661016948,37.02372881355932
Heart Diseases Database,21_08_2022-14_37_43,-3.0000000000000004,45,0.45,0.5324471773246129,47.36779641627151,26.97627118644068,31.816949152542374,18.576271186440675,22.589830508474574,44.298305084745756,44.98983050847457,26.97627118644068,31.816949152542374,32.474576271186436,36.14915254237289
Heart Diseases Database,21_08_2022-14_37_49,-2.0,45,0.45,0.2346477608459001,47.04735099566082,25.932203389830512,30.67796610169492,18.332203389830504,21.776271186440677,43.911864406779664,44.15593220338984,25.932203389830512,30.67796610169492,30.583050847457628,35.42372881355932
