Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,21_08_2022-16_57_24,-30.0,60,0.6,43.451672147573525,49.89007625893037,47.85486725663717,47.88318584070797,45.34513274336284,45.465486725663716,49.203539823008846,49.35221238938053,47.85486725663717,47.88318584070797,48.38938053097345,48.42477876106195
Wisconsin Breast Cancer Database,21_08_2022-16_57_35,-29.0,60,0.6,42.6661952044526,49.87666359785975,46.86725663716814,47.10088495575221,44.743362831858406,44.85663716814159,49.01946902654867,49.16814159292036,46.86725663716814,47.10088495575221,48.08495575221239,48.12035398230089
Wisconsin Breast Cancer Database,21_08_2022-16_57_47,-28.0,60,0.6,41.79036632495327,49.861614370979915,46.67256637168141,46.73628318584071,44.180530973451326,44.187610619469034,49.143362831858404,49.17876106194691,46.67256637168141,46.73628318584071,47.92920353982301,47.9575221238938
Wisconsin Breast Cancer Database,21_08_2022-16_57_58,-27.0,60,0.6,40.81535334998379,49.84472889793749,46.853097345132745,46.83185840707964,43.63185840707965,43.53982300884955,49.36283185840708,49.2495575221239,46.853097345132745,46.83185840707964,47.53274336283185,47.46194690265487
Wisconsin Breast Cancer Database,21_08_2022-16_58_09,-26.0,60,0.6,39.73209580881872,49.825783138175,46.269026548672564,46.346902654867264,42.53805309734513,42.594690265486726,49.01946902654867,49.090265486725656,46.269026548672564,46.346902654867264,47.77345132743363,47.723893805309736
Wisconsin Breast Cancer Database,21_08_2022-16_58_19,-25.0,60,0.6,38.531586379414854,49.80452572039235,46.138053097345136,46.173451327433625,42.031858407079646,41.911504424778755,48.91327433628319,48.89203539823009,46.138053097345136,46.173451327433625,46.7716814159292,46.7787610619469
Wisconsin Breast Cancer Database,21_08_2022-16_58_30,-24.0,60,0.6,37.205284470742676,49.780674610301226,45.5929203539823,45.557522123893804,41.39115044247787,41.35575221238938,49.13628318584071,49.157522123893806,45.5929203539823,45.557522123893804,46.729203539823004,46.8212389380531
Wisconsin Breast Cancer Database,21_08_2022-16_58_40,-23.0,60,0.6,35.745697690461974,49.75391337287229,45.040707964601765,45.20353982300885,40.892035398230085,40.800000000000004,49.316814159292036,49.37345132743363,45.040707964601765,45.20353982300885,46.46017699115043,46.594690265486726
Wisconsin Breast Cancer Database,21_08_2022-16_58_50,-22.0,60,0.6,34.14716619978872,49.72388698002172,43.95752212389381,43.978761061946905,39.37699115044248,39.17168141592921,48.729203539823004,48.64424778761062,43.95752212389381,43.978761061946905,46.00353982300886,46.088495575221245
Wisconsin Breast Cancer Database,21_08_2022-16_59_01,-21.0,60,0.6,32.40687484978661,49.69019710891693,43.38407079646017,43.48318584070796,38.028318584070796,38.0,48.76814159292036,48.76814159292036,43.38407079646017,43.48318584070796,45.20353982300885,45.31681415929204
Wisconsin Breast Cancer Database,21_08_2022-16_59_11,-20.0,60,0.6,30.5260912611273,49.65239686962092,42.52389380530973,42.61592920353983,36.98053097345133,36.73982300884956,48.66902654867257,48.52035398230089,42.52389380530973,42.61592920353983,45.17522123893806,45.04778761061947
Wisconsin Breast Cancer Database,21_08_2022-16_59_22,-19.0,60,0.6,28.511575089892325,49.60998489371319,41.86902654867256,41.92566371681416,35.199999999999996,35.22831858407079,48.71858407079645,48.75398230088496,41.86902654867256,41.92566371681416,44.884955752212385,44.98407079646017
Wisconsin Breast Cancer Database,21_08_2022-16_59_33,-18.0,60,0.6,26.377014868452882,49.56239870766545,40.545132743362835,40.750442477876106,33.79115044247788,33.677876106194695,48.4495575221239,48.4353982300885,40.545132743362835,40.750442477876106,44.08141592920354,44.05309734513274
Wisconsin Breast Cancer Database,21_08_2022-16_59_44,-17.0,60,0.6,24.144220211889646,49.50900730621689,39.762831858407075,39.93274336283186,32.47433628318584,32.31858407079646,48.06725663716814,47.982300884955755,39.762831858407075,39.93274336283186,43.26725663716814,43.13274336283186
Wisconsin Breast Cancer Database,21_08_2022-16_59_54,-16.0,60,0.6,21.8436436705225,49.449102831650634,38.8283185840708,38.92035398230088,30.509734513274335,30.51681415929204,47.80176991150442,47.83008849557522,38.8283185840708,38.92035398230088,42.74336283185841,42.75752212389381
Wisconsin Breast Cancer Database,21_08_2022-17_00_06,-15.0,60,0.6,19.51368166099901,49.38189125487212,37.83008849557522,37.84424778761062,29.430088495575223,29.13274336283186,47.73097345132743,47.58230088495575,37.83008849557522,37.84424778761062,42.446017699115046,42.39646017699115
Wisconsin Breast Cancer Database,21_08_2022-17_00_16,-14.0,60,0.6,17.198220536719784,49.3064819435144,36.32566371681416,36.41769911504424,27.667256637168137,27.28495575221239,47.52920353982301,47.29557522123894,36.32566371681416,36.41769911504424,41.23539823008849,41.100884955752214
Wisconsin Breast Cancer Database,21_08_2022-17_00_28,-13.0,60,0.6,14.942219919173585,49.22187599121877,34.89203539823009,35.146902654867255,25.36991150442478,25.256637168141594,46.3858407079646,46.4212389380531,34.89203539823009,35.146902654867255,39.75929203539823,39.624778761061954
Wisconsin Breast Cancer Database,21_08_2022-17_00_39,-12.0,60,0.6,12.785905589324646,49.12695317095339,32.428318584070794,32.73274336283186,23.68495575221239,23.56460176991151,46.7787610619469,46.807079646017705,32.428318584070794,32.73274336283186,39.08318584070797,39.13274336283186
Wisconsin Breast Cancer Database,21_08_2022-17_00_50,-11.0,60,0.6,10.759297494249429,49.02045736427284,31.85840707964602,31.90088495575222,22.27610619469027,21.978761061946905,46.36814159292035,46.233628318584074,31.85840707964602,31.90088495575222,38.541592920353985,38.32920353982301
Wisconsin Breast Cancer Database,21_08_2022-17_01_02,-10.0,60,0.6,8.879742305427772,48.90098030850119,29.709734513274334,30.000000000000004,20.364601769911506,20.30796460176991,45.55044247787611,45.677876106194695,29.709734513274334,30.000000000000004,36.93097345132743,37.008849557522126
Wisconsin Breast Cancer Database,21_08_2022-17_01_12,-9.0,60,0.6,7.154734501072705,48.766943496005496,27.447787610619468,27.730973451327433,18.506194690265488,18.400000000000006,45.17522123893806,45.35221238938053,27.447787610619468,27.730973451327433,35.776991150442484,35.92566371681416
Wisconsin Breast Cancer Database,21_08_2022-17_01_23,-8.0,60,0.6,5.589681791955325,48.616578055674324,25.21061946902655,25.564601769911498,17.48318584070796,17.256637168141598,45.2141592920354,45.07256637168141,25.21061946902655,25.564601769911498,34.94513274336283,34.81061946902655
Wisconsin Breast Cancer Database,21_08_2022-17_01_34,-7.0,60,0.6,4.196257560433216,48.44790244875099,23.274336283185836,23.784070796460178,15.423008849557519,15.35929203539823,44.63008849557523,44.8637168141593,23.274336283185836,23.784070796460178,33.70619469026549,33.74867256637168
Wisconsin Breast Cancer Database,21_08_2022-17_01_44,-6.0,60,0.6,2.994943096088569,48.25869782275701,21.203539823008853,21.423008849557522,14.215929203539822,13.706194690265484,44.0070796460177,43.830088495575225,21.203539823008853,21.423008849557522,32.58761061946903,32.41061946902655
Wisconsin Breast Cancer Database,21_08_2022-17_01_54,-5.0,60,0.6,2.0085049253614984,48.04648089321375,18.80353982300885,19.490265486725665,12.665486725663722,12.403539823008847,43.70619469026549,43.69203539823009,18.80353982300885,19.490265486725665,31.256637168141587,31.320353982300887
Wisconsin Breast Cancer Database,21_08_2022-17_02_06,-4.000000000000001,60,0.6,1.249866978981407,47.808474270249256,16.654867256637175,17.369911504424785,11.596460176991153,11.426548672566373,42.881415929203534,42.93805309734513,16.654867256637175,17.369911504424785,30.456637168141597,30.541592920353978
Wisconsin Breast Cancer Database,21_08_2022-17_02_16,-3.0000000000000004,60,0.6,0.712026738701897,47.541574225736746,14.715044247787612,15.522123893805306,10.219469026548678,9.964601769911507,41.98938053097345,42.123893805309734,14.715044247787612,15.522123893805306,29.175221238938054,29.260176991150445
