Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,21_08_2022-14_50_45,-30.0,45,0.45,45.037642503233535,49.887680916154494,48.840677966101694,49.166101694915255,47.81694915254238,48.454237288135594,49.68813559322034,49.79661016949153,48.840677966101694,49.166101694915255,49.17966101694915,49.47796610169492
Heart Diseases Database,21_08_2022-14_50_51,-29.0,45,0.45,44.45792407489933,49.87397621725913,48.08135593220339,48.55593220338983,48.325423728813554,49.057627118644064,50.58305084745762,50.28474576271187,48.08135593220339,48.55593220338983,49.9864406779661,49.769491525423724
Heart Diseases Database,21_08_2022-14_50_58,-28.0,45,0.45,43.817499388149926,49.858599416813824,48.847457627118644,48.820338983050846,46.95593220338983,48.31186440677966,49.36271186440678,49.83728813559322,48.847457627118644,48.820338983050846,49.07118644067796,49.61355932203389
Heart Diseases Database,21_08_2022-14_51_06,-27.0,45,0.45,43.11265465041457,49.8413465389814,48.33220338983051,49.769491525423724,47.349152542372885,48.89491525423729,49.97288135593221,50.74576271186441,48.33220338983051,49.769491525423724,49.342372881355935,49.85762711864407
Heart Diseases Database,21_08_2022-14_51_13,-26.0,45,0.45,42.34043218432791,49.821988740315255,48.461016949152544,49.41016949152542,47.044067796610165,48.03389830508474,50.23050847457626,50.054237288135596,48.461016949152544,49.41016949152542,49.152542372881356,49.5593220338983
Heart Diseases Database,21_08_2022-14_51_20,-25.0,45,0.45,41.49901229268796,49.80026928419826,48.03389830508474,48.833898305084745,45.72203389830508,47.33559322033898,49.674576271186446,49.62033898305085,48.03389830508474,48.833898305084745,49.22033898305085,49.437288135593214
Heart Diseases Database,21_08_2022-14_51_27,-24.0,45,0.45,40.58813665099589,49.775900149715554,47.186440677966104,48.325423728813554,45.02372881355933,46.867796610169485,48.989830508474576,49.31525423728813,47.186440677966104,48.325423728813554,48.54915254237289,48.96949152542373
Heart Diseases Database,21_08_2022-14_51_33,-23.0,45,0.45,39.609517828771345,49.74855823183766,48.18983050847457,48.054237288135596,45.10508474576271,46.51525423728814,49.20677966101695,49.057627118644064,48.18983050847457,48.054237288135596,48.15593220338983,48.31864406779661
Heart Diseases Database,21_08_2022-14_51_40,-22.0,45,0.45,38.567136727972255,49.717881085157615,46.97627118644068,48.4135593220339,44.20338983050848,46.277966101694915,49.53220338983051,49.5593220338983,46.97627118644068,48.4135593220339,48.67118644067797,49.172881355932205
Heart Diseases Database,21_08_2022-14_51_47,-21.0,45,0.45,37.46728218320782,49.683462158432626,46.92203389830508,48.277966101694915,43.76949152542373,46.101694915254235,49.27457627118644,49.85762711864407,46.92203389830508,48.277966101694915,48.33220338983051,49.14576271186441
